Species,PokeAPIName,Move,Level,Type,Reason,SourceGen
Cherrim,cherrim,Sleep Powder,29,Grass,MissingInGen9FromEarlierGen,8
Cherrim,cherrim,Petal Dance,62,Grass,MissingInGen9FromEarlierGen,8
Cherrim,cherrim,Petal Dance,Evo,Grass,EarlyAndLaterPair,8
Cherrim,cherrim,Petal Dance,1,Grass,EarlyAndLaterPair,8
Cherrim,cherrim,Morning Sun,1,Normal,MissingInGen9FromEarlierGen,8
Cherrim,cherrim,Sunny Day,Evo,Fire,MissingInGen9FromEarlierGen,8
Cherrim,cherrim,Sunny Day,1,Fire,MissingInGen9FromEarlierGen,8
Cherrim,cherrim,Helping Hand,15,Normal,MissingInGen9FromEarlierGen,8
Cherrim,cherrim,Magical Leaf,20,Grass,MissingInGen9FromEarlierGen,8
Cherrim,cherrim,Worry Seed,48,Grass,MissingInGen9FromEarlierGen,8
Cherrim,cherrim,Energy Ball,21,Grass,MissingInGen9FromEarlierGen,8
Cherrim,cherrim,Petal Blizzard,41,Grass,MissingInGen9FromEarlierGen,8
Cherrim,cherrim,Draining Kiss,15,Fairy,MissingInGen9FromEarlierGen,8
Cherrim,cherrim,Flower Shield,1,Fairy,MissingInGen9FromEarlierGen,8
Cherrim,cherrim,Leafage,1,Grass,MissingInGen9FromEarlierGen,8
Cherrim,cherrim,Snore,,Normal,TM/HM,8
Cherrim,cherrim,Giga Drain,,Grass,TM/HM,8
Cherrim,cherrim,Endure,,Normal,TM/HM,8
Cherrim,cherrim,Helping Hand,,Normal,TM/HM,8
Cherrim,cherrim,Secret Power,,Normal,TM/HM,6
Cherrim,cherrim,Weather Ball,,Normal,TM/HM,8
Cherrim,cherrim,Bullet Seed,,Grass,TM/HM,8
Cherrim,cherrim,Magical Leaf,,Grass,TM/HM,8
Cherrim,cherrim,Seed Bomb,,Grass,TM/HM,8
Cherrim,cherrim,Draining Kiss,,Fairy,TM/HM,8
Cherrim,cherrim,Grassy Terrain,,Grass,TM/HM,8
Cherrim,cherrim,Play Rough,,Fairy,TM/HM,8
Cherrim,cherrim,Confide,,Normal,TM/HM,7
Cherrim,cherrim,Solar Blade,,Grass,TM/HM,8
Cherrim,cherrim,Laser Focus,,Normal,Tutor,7
Cherrim,cherrim,Pollen Puff,,Bug,TM/HM,8
Cherrim,cherrim,Grassy Glide,,Grass,Tutor,8
Shellos,shellos,Tackle,5,Normal,MissingInGen9FromEarlierGen,8
Shellos,shellos,Hydro Pump,47,Water,MissingInGen9FromEarlierGen,8
Shellos,shellos,Mud Bomb,21,Ground,MissingInGen9FromEarlierGen,8
Shellos,shellos,Body Slam,,Normal,TM/HM,9
Shellos,shellos,Take Down,,Normal,TM/HM,9
Shellos,shellos,Hydro Pump,,Water,TM/HM,9
Shellos,shellos,Waterfall,,Water,TM/HM,9
Shellos,shellos,Amnesia,,Psychic,TM/HM,9
Shellos,shellos,Rock Slide,,Rock,TM/HM,9
Shellos,shellos,Snore,,Normal,TM/HM,8
Shellos,shellos,Curse,,Ghost,TM/HM,9
Shellos,shellos,Mud-Slap,,Ground,TM/HM,9
Shellos,shellos,Icy Wind,,Ice,TM/HM,9
Shellos,shellos,Sandstorm,,Rock,TM/HM,9
Shellos,shellos,Endure,,Normal,TM/HM,9
Shellos,shellos,Pain Split,,Normal,TM/HM,9
Shellos,shellos,Whirlpool,,Water,TM/HM,9
Shellos,shellos,Helping Hand,,Normal,TM/HM,9
Shellos,shellos,Secret Power,,Normal,TM/HM,6
Shellos,shellos,Rock Tomb,,Rock,TM/HM,9
Shellos,shellos,Muddy Water,,Water,TM/HM,9
Shellos,shellos,Mud Shot,,Ground,TM/HM,9
Shellos,shellos,Water Pulse,,Water,TM/HM,9
Shellos,shellos,Water Pulse,,Water,Tutor,7
Shellos,shellos,Brine,,Water,TM/HM,8
Shellos,shellos,Earth Power,,Ground,TM/HM,9
Shellos,shellos,Stone Edge,,Rock,TM/HM,9
Shellos,shellos,Stealth Rock,,Rock,TM/HM,9
Shellos,shellos,Bulldoze,,Ground,TM/HM,9
Shellos,shellos,Confide,,Normal,TM/HM,7
Shellos,shellos,Liquidation,,Water,TM/HM,9
Shellos,shellos,Skitter Smack,,Bug,TM/HM,9
Shellos,shellos,Skitter Smack,,Bug,Tutor,8
Shellos,shellos,Tera Blast,,Normal,TM/HM,9
Shellos,shellos,Snowscape,,Ice,TM/HM,9
Shellos,shellos,Chilling Water,,Water,TM/HM,9
Gastrodon,gastrodon,Tackle,5,Normal,MissingInGen9FromEarlierGen,8
Gastrodon,gastrodon,Hydro Pump,47,Water,MissingInGen9FromEarlierGen,8
Gastrodon,gastrodon,Recover,1,Normal,EarlyAndLaterPair,8
Gastrodon,gastrodon,Recover,37,Normal,EarlyAndLaterPair,8
Gastrodon,gastrodon,Harden,1,Normal,EarlyAndLaterPair,7
Gastrodon,gastrodon,Mud Sport,1,Ground,MissingInGen9FromEarlierGen,7
Gastrodon,gastrodon,Water Pulse,1,Water,EarlyAndLaterPair,9
Gastrodon,gastrodon,Water Pulse,15,Water,EarlyAndLaterPair,9
Gastrodon,gastrodon,Mud Bomb,21,Ground,MissingInGen9FromEarlierGen,8
Gastrodon,gastrodon,Body Slam,,Normal,TM/HM,9
Gastrodon,gastrodon,Take Down,,Normal,TM/HM,9
Gastrodon,gastrodon,Hydro Pump,,Water,TM/HM,9
Gastrodon,gastrodon,Amnesia,,Psychic,TM/HM,9
Gastrodon,gastrodon,Snore,,Normal,TM/HM,8
Gastrodon,gastrodon,Curse,,Ghost,TM/HM,9
Gastrodon,gastrodon,Mud-Slap,,Ground,TM/HM,9
Gastrodon,gastrodon,Spikes,,Ground,TM/HM,9
Gastrodon,gastrodon,Icy Wind,,Ice,TM/HM,9
Gastrodon,gastrodon,Endure,,Normal,TM/HM,9
Gastrodon,gastrodon,Pain Split,,Normal,TM/HM,9
Gastrodon,gastrodon,Whirlpool,,Water,TM/HM,9
Gastrodon,gastrodon,Helping Hand,,Normal,TM/HM,9
Gastrodon,gastrodon,Secret Power,,Normal,TM/HM,6
Gastrodon,gastrodon,Weather Ball,,Normal,TM/HM,9
Gastrodon,gastrodon,Sand Tomb,,Ground,TM/HM,9
Gastrodon,gastrodon,Muddy Water,,Water,TM/HM,9
Gastrodon,gastrodon,Mud Shot,,Ground,TM/HM,9
Gastrodon,gastrodon,Rock Blast,,Rock,TM/HM,9
Gastrodon,gastrodon,Water Pulse,,Water,TM/HM,9
Gastrodon,gastrodon,Water Pulse,,Water,Tutor,7
Gastrodon,gastrodon,Brine,,Water,TM/HM,8
Gastrodon,gastrodon,Earth Power,,Ground,TM/HM,9
Gastrodon,gastrodon,Stealth Rock,,Rock,TM/HM,9
Gastrodon,gastrodon,Confide,,Normal,TM/HM,7
Gastrodon,gastrodon,Stomping Tantrum,,Ground,TM/HM,9
Gastrodon,gastrodon,Stomping Tantrum,,Ground,Tutor,7
Gastrodon,gastrodon,Liquidation,,Water,TM/HM,9
Gastrodon,gastrodon,Skitter Smack,,Bug,TM/HM,9
Gastrodon,gastrodon,Skitter Smack,,Bug,Tutor,8
Gastrodon,gastrodon,Tera Blast,,Normal,TM/HM,9
Gastrodon,gastrodon,Snowscape,,Ice,TM/HM,9
Gastrodon,gastrodon,Chilling Water,,Water,TM/HM,9
Ambipom,ambipom,Sand Attack,1,Ground,EarlyAndLaterPair,8
Ambipom,ambipom,Double-Edge,43,Normal,MissingInGen9FromEarlierGen,8
Ambipom,ambipom,Quick Attack,1,Normal,MissingInGen9FromEarlierGen,8
Ambipom,ambipom,Iron Tail,34,Steel,MissingInGen9FromEarlierGen,8
Ambipom,ambipom,Astonish,1,Ghost,EarlyAndLaterPair,8
Ambipom,ambipom,Mud Bomb,18,Ground,MissingInGen9FromEarlierGen,8
Ambipom,ambipom,Dual Chop,1,Dragon,MissingInGen9FromEarlierGen,8
Ambipom,ambipom,Fire Punch,,Fire,TM/HM,9
Ambipom,ambipom,Ice Punch,,Ice,TM/HM,9
Ambipom,ambipom,Thunder Punch,,Electric,TM/HM,9
Ambipom,ambipom,Slam,,Normal,Egg,9
Ambipom,ambipom,Take Down,,Normal,TM/HM,9
Ambipom,ambipom,Double-Edge,,Normal,TM/HM,9
Ambipom,ambipom,Low Kick,,Fighting,TM/HM,9
Ambipom,ambipom,Counter,,Fighting,Egg,9
Ambipom,ambipom,Agility,,Psychic,TM/HM,9
Ambipom,ambipom,Metronome,,Normal,TM/HM,9
Ambipom,ambipom,Swift,,Normal,TM/HM,9
Ambipom,ambipom,Spite,,Ghost,TM/HM,9
Ambipom,ambipom,Mud-Slap,,Ground,TM/HM,9
Ambipom,ambipom,Endure,,Normal,TM/HM,9
Ambipom,ambipom,Baton Pass,,Normal,TM/HM,9
Ambipom,ambipom,Iron Tail,,Steel,TM/HM,8
Ambipom,ambipom,Iron Tail,,Steel,Egg,9
Ambipom,ambipom,Beat Up,,Dark,Egg,9
Ambipom,ambipom,Fake Out,,Normal,Egg,9
Ambipom,ambipom,Focus Punch,,Fighting,TM/HM,9
Ambipom,ambipom,Helping Hand,,Normal,TM/HM,9
Ambipom,ambipom,Knock Off,,Dark,TM/HM,9
Ambipom,ambipom,Endeavor,,Normal,TM/HM,9
Ambipom,ambipom,Secret Power,,Normal,TM/HM,6
Ambipom,ambipom,Bounce,,Flying,Egg,9
Ambipom,ambipom,Mud Shot,,Ground,TM/HM,9
Ambipom,ambipom,Covet,,Normal,Egg,9
Ambipom,ambipom,Shock Wave,,Electric,TM/HM,8
Ambipom,ambipom,Water Pulse,,Water,TM/HM,9
Ambipom,ambipom,Seed Bomb,,Grass,TM/HM,9
Ambipom,ambipom,Switcheroo,,Dark,Egg,9
Ambipom,ambipom,Nasty Plot,,Dark,TM/HM,9
Ambipom,ambipom,Gunk Shot,,Poison,TM/HM,9
Ambipom,ambipom,Smack Down,,Rock,TM/HM,9
Ambipom,ambipom,Foul Play,,Dark,TM/HM,9
Ambipom,ambipom,Quick Guard,,Fighting,Egg,9
Ambipom,ambipom,Work Up,,Normal,TM/HM,8
Ambipom,ambipom,Laser Focus,,Normal,Tutor,7
Ambipom,ambipom,Throat Chop,,Dark,TM/HM,9
Ambipom,ambipom,Triple Axel,,Ice,TM/HM,9
Ambipom,ambipom,Tera Blast,,Normal,TM/HM,9
Ambipom,ambipom,Trailblaze,,Grass,TM/HM,9
Ambipom,ambipom,Chilling Water,,Water,TM/HM,9
Ambipom,ambipom,Upper Hand,,Fighting,TM/HM,9
Drifloon,drifloon,Confusion,1,Psychic,MissingInGen9FromEarlierGen,8
Drifloon,drifloon,Hypnosis,5,Psychic,MissingInGen9FromEarlierGen,8
Drifloon,drifloon,Astonish,1,Ghost,EarlyAndLaterPair,8
Drifloon,drifloon,Astonish,9,Ghost,EarlyAndLaterPair,8
Drifloon,drifloon,Extrasensory,29,Psychic,MissingInGen9FromEarlierGen,8
Drifloon,drifloon,Calm Mind,15,Psychic,MissingInGen9FromEarlierGen,8
Drifloon,drifloon,Mystical Fire,25,Fire,MissingInGen9FromEarlierGen,8
Drifloon,drifloon,Fly,,Flying,TM/HM,9
Drifloon,drifloon,Body Slam,,Normal,TM/HM,8
Drifloon,drifloon,Psybeam,,Psychic,TM/HM,9
Drifloon,drifloon,Night Shade,,Ghost,TM/HM,9
Drifloon,drifloon,Haze,,Ice,TM/HM,9
Drifloon,drifloon,Focus Energy,,Normal,TM/HM,8
Drifloon,drifloon,Self Destruct,,Normal,TM/HM,8
Drifloon,drifloon,Swift,,Normal,TM/HM,9
Drifloon,drifloon,Amnesia,,Psychic,TM/HM,9
Drifloon,drifloon,Snore,,Normal,TM/HM,8
Drifloon,drifloon,Curse,,Ghost,TM/HM,9
Drifloon,drifloon,Spite,,Ghost,TM/HM,9
Drifloon,drifloon,Icy Wind,,Ice,TM/HM,9
Drifloon,drifloon,Endure,,Normal,TM/HM,9
Drifloon,drifloon,Pain Split,,Normal,TM/HM,9
Drifloon,drifloon,Baton Pass,,Normal,TM/HM,9
Drifloon,drifloon,Helping Hand,,Normal,TM/HM,9
Drifloon,drifloon,Trick,,Psychic,TM/HM,9
Drifloon,drifloon,Recycle,,Normal,TM/HM,8
Drifloon,drifloon,Knock Off,,Dark,TM/HM,9
Drifloon,drifloon,Skill Swap,,Psychic,TM/HM,9
Drifloon,drifloon,Imprison,,Psychic,TM/HM,9
Drifloon,drifloon,Secret Power,,Normal,TM/HM,6
Drifloon,drifloon,Weather Ball,,Normal,TM/HM,9
Drifloon,drifloon,Air Cutter,,Flying,TM/HM,9
Drifloon,drifloon,Aerial Ace,,Flying,TM/HM,9
Drifloon,drifloon,Shock Wave,,Electric,TM/HM,8
Drifloon,drifloon,Tailwind,,Flying,TM/HM,9
Drifloon,drifloon,Defog,,Flying,TM/HM,8
Drifloon,drifloon,Defog,,Flying,Tutor,7
Drifloon,drifloon,Trick Room,,Psychic,TM/HM,9
Drifloon,drifloon,Stored Power,,Psychic,TM/HM,9
Drifloon,drifloon,Ally Switch,,Psychic,TM/HM,8
Drifloon,drifloon,Ally Switch,,Psychic,Tutor,7
Drifloon,drifloon,Hex,,Ghost,TM/HM,9
Drifloon,drifloon,Phantom Force,,Ghost,TM/HM,9
Drifloon,drifloon,Confide,,Normal,TM/HM,7
Drifloon,drifloon,Brutal Swing,,Dark,TM/HM,8
Drifloon,drifloon,Tera Blast,,Normal,TM/HM,9
Drifloon,drifloon,Temper Flare,,Fire,TM/HM,9
Drifblim,drifblim,Gust,1,Flying,EarlyAndLaterPair,7
Drifblim,drifblim,Confusion,1,Psychic,MissingInGen9FromEarlierGen,8
Drifblim,drifblim,Hypnosis,5,Psychic,MissingInGen9FromEarlierGen,8
Drifblim,drifblim,Focus Energy,1,Normal,EarlyAndLaterPair,7
Drifblim,drifblim,Constrict,1,Normal,MissingInGen9FromEarlierGen,7
Drifblim,drifblim,Astonish,1,Ghost,EarlyAndLaterPair,8
Drifblim,drifblim,Astonish,9,Ghost,EarlyAndLaterPair,8
Drifblim,drifblim,Extrasensory,29,Psychic,MissingInGen9FromEarlierGen,8
Drifblim,drifblim,Calm Mind,15,Psychic,MissingInGen9FromEarlierGen,8
Drifblim,drifblim,Phantom Force,Evo,Ghost,EarlyAndLaterPair,7
Drifblim,drifblim,Phantom Force,1,Ghost,EarlyAndLaterPair,7
Drifblim,drifblim,Mystical Fire,25,Fire,MissingInGen9FromEarlierGen,8
Drifblim,drifblim,Body Slam,,Normal,TM/HM,9
Drifblim,drifblim,Psybeam,,Psychic,TM/HM,9
Drifblim,drifblim,Night Shade,,Ghost,TM/HM,9
Drifblim,drifblim,Haze,,Ice,TM/HM,9
Drifblim,drifblim,Focus Energy,,Normal,TM/HM,8
Drifblim,drifblim,Self Destruct,,Normal,TM/HM,8
Drifblim,drifblim,Swift,,Normal,TM/HM,9
Drifblim,drifblim,Amnesia,,Psychic,TM/HM,9
Drifblim,drifblim,Snore,,Normal,TM/HM,8
Drifblim,drifblim,Curse,,Ghost,TM/HM,9
Drifblim,drifblim,Spite,,Ghost,TM/HM,9
Drifblim,drifblim,Icy Wind,,Ice,TM/HM,9
Drifblim,drifblim,Endure,,Normal,TM/HM,9
Drifblim,drifblim,Pain Split,,Normal,TM/HM,9
Drifblim,drifblim,Baton Pass,,Normal,TM/HM,9
Drifblim,drifblim,Helping Hand,,Normal,TM/HM,9
Drifblim,drifblim,Trick,,Psychic,TM/HM,9
Drifblim,drifblim,Recycle,,Normal,TM/HM,8
Drifblim,drifblim,Knock Off,,Dark,TM/HM,9
Drifblim,drifblim,Skill Swap,,Psychic,TM/HM,9
Drifblim,drifblim,Imprison,,Psychic,TM/HM,9
Drifblim,drifblim,Secret Power,,Normal,TM/HM,6
Drifblim,drifblim,Weather Ball,,Normal,TM/HM,9
Drifblim,drifblim,Air Cutter,,Flying,TM/HM,9
Drifblim,drifblim,Aerial Ace,,Flying,TM/HM,9
Drifblim,drifblim,Shock Wave,,Electric,TM/HM,8
Drifblim,drifblim,Tailwind,,Flying,TM/HM,9
Drifblim,drifblim,Fling,,Dark,TM/HM,9
Drifblim,drifblim,Air Slash,,Flying,TM/HM,9
Drifblim,drifblim,Defog,,Flying,TM/HM,8
Drifblim,drifblim,Trick Room,,Psychic,TM/HM,9
Drifblim,drifblim,Stored Power,,Psychic,TM/HM,9
Drifblim,drifblim,Ally Switch,,Psychic,TM/HM,8
Drifblim,drifblim,Ally Switch,,Psychic,Tutor,7
Drifblim,drifblim,Hex,,Ghost,TM/HM,9
Drifblim,drifblim,Phantom Force,,Ghost,TM/HM,9
Drifblim,drifblim,Confide,,Normal,TM/HM,7
Drifblim,drifblim,Brutal Swing,,Dark,TM/HM,8
Drifblim,drifblim,Tera Blast,,Normal,TM/HM,9
Drifblim,drifblim,Temper Flare,,Fire,TM/HM,9
Buneary,buneary,Double Kick,20,Fighting,MissingInGen9FromEarlierGen,8
Buneary,buneary,Headbutt,32,Normal,MissingInGen9FromEarlierGen,8
Buneary,buneary,Double Edge,40,Normal,MissingInGen9FromEarlierGen,8
Buneary,buneary,Agility,36,Psychic,MissingInGen9FromEarlierGen,8
Buneary,buneary,Quick Attack,1,Normal,MissingInGen9FromEarlierGen,8
Buneary,buneary,Defense Curl,4,Normal,MissingInGen9FromEarlierGen,8
Buneary,buneary,Swift,10,Normal,MissingInGen9FromEarlierGen,8
Buneary,buneary,Charm,24,Fairy,MissingInGen9FromEarlierGen,8
Buneary,buneary,Frustration,1,Normal,MissingInGen9FromEarlierGen,7
Buneary,buneary,Baton Pass,28,Normal,MissingInGen9FromEarlierGen,8
Buneary,buneary,Flatter,44,Dark,MissingInGen9FromEarlierGen,8
Buneary,buneary,Bounce,48,Flying,MissingInGen9FromEarlierGen,8
Buneary,buneary,Healing Wish,52,Psychic,MissingInGen9FromEarlierGen,8
Buneary,buneary,Double Hit,23,Normal,MissingInGen9FromEarlierGen,8
Buneary,buneary,Entrainment,40,Normal,MissingInGen9FromEarlierGen,8
Buneary,buneary,After You,12,Normal,MissingInGen9FromEarlierGen,8
Buneary,buneary,Draining Kiss,16,Fairy,MissingInGen9FromEarlierGen,8
Buneary,buneary,Play Rough,31,Fairy,MissingInGen9FromEarlierGen,8
Buneary,buneary,Baby-Doll Eyes,8,Fairy,MissingInGen9FromEarlierGen,8
Buneary,buneary,Mega Punch,,Normal,TM/HM,8
Buneary,buneary,Fire Punch,,Fire,TM/HM,8
Buneary,buneary,Ice Punch,,Ice,TM/HM,8
Buneary,buneary,Thunder Punch,,Electric,TM/HM,8
Buneary,buneary,Mega Kick,,Normal,TM/HM,8
Buneary,buneary,Low Kick,,Fighting,TM/HM,8
Buneary,buneary,Agility,,Psychic,TM/HM,8
Buneary,buneary,Swift,,Normal,TM/HM,8
Buneary,buneary,Snore,,Normal,TM/HM,8
Buneary,buneary,Endure,,Normal,TM/HM,8
Buneary,buneary,Charm,,Fairy,TM/HM,8
Buneary,buneary,Baton Pass,,Normal,TM/HM,8
Buneary,buneary,Encore,,Normal,TM/HM,8
Buneary,buneary,Iron Tail,,Steel,TM/HM,8
Buneary,buneary,Uproar,,Normal,TM/HM,8
Buneary,buneary,Focus Punch,,Fighting,TM/HM,8
Buneary,buneary,Focus Punch,,Fighting,Tutor,7
Buneary,buneary,Helping Hand,,Normal,TM/HM,8
Buneary,buneary,Secret Power,,Normal,TM/HM,6
Buneary,buneary,Hyper Voice,,Normal,TM/HM,8
Buneary,buneary,Fake Tears,,Dark,TM/HM,8
Buneary,buneary,Cosmic Power,,Psychic,TM/HM,8
Buneary,buneary,Bounce,,Flying,TM/HM,8
Buneary,buneary,Shock Wave,,Electric,TM/HM,8
Buneary,buneary,Water Pulse,,Water,TM/HM,8
Buneary,buneary,Payback,,Dark,TM/HM,8
Buneary,buneary,Assurance,,Dark,TM/HM,8
Buneary,buneary,Drain Punch,,Fighting,TM/HM,8
Buneary,buneary,Low Sweep,,Fighting,TM/HM,8
Buneary,buneary,Work Up,,Normal,TM/HM,8
Buneary,buneary,Play Rough,,Fairy,TM/HM,8
Buneary,buneary,Power-Up Punch,,Fighting,Egg,8
Buneary,buneary,Triple Axel,,Ice,Tutor,8
Lopunny,lopunny,Pound,1,Normal,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Double Kick,20,Fighting,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Headbutt,32,Normal,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Double Edge,40,Normal,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Agility,36,Psychic,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Quick Attack,1,Normal,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Defense Curl,1,Normal,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Swift,10,Normal,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,High Jump Kick,56,Fighting,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Splash,1,Normal,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Mach Punch,1,Fighting,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Foresight,1,Normal,MissingInGen9FromEarlierGen,7
Lopunny,lopunny,Charm,24,Fairy,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Return,Evo,Normal,MissingInGen9FromEarlierGen,7
Lopunny,lopunny,Return,1,Normal,MissingInGen9FromEarlierGen,7
Lopunny,lopunny,Baton Pass,28,Normal,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Mirror Coat,1,Psychic,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Flatter,44,Dark,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Magic Coat,1,Psychic,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Bounce,48,Flying,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Bounce,1,Flying,EarlyAndLaterPair,8
Lopunny,lopunny,Healing Wish,52,Psychic,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Healing Wish,1,Psychic,EarlyAndLaterPair,8
Lopunny,lopunny,Close Combat,40,Fighting,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Double Hit,23,Normal,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Entrainment,40,Normal,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,After You,12,Normal,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Rototiller,1,Ground,MissingInGen9FromEarlierGen,7
Lopunny,lopunny,Draining Kiss,16,Fairy,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Play Rough,31,Fairy,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Baby Doll Eyes,1,Fairy,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Baby Doll Eyes,5,Fairy,MissingInGen9FromEarlierGen,8
Lopunny,lopunny,Mega Punch,,Normal,TM/HM,8
Lopunny,lopunny,Fire Punch,,Fire,TM/HM,8
Lopunny,lopunny,Ice Punch,,Ice,TM/HM,8
Lopunny,lopunny,Thunder Punch,,Electric,TM/HM,8
Lopunny,lopunny,Mega Kick,,Normal,TM/HM,8
Lopunny,lopunny,Low Kick,,Fighting,TM/HM,8
Lopunny,lopunny,Agility,,Psychic,TM/HM,8
Lopunny,lopunny,Swift,,Normal,TM/HM,8
Lopunny,lopunny,Snore,,Normal,TM/HM,8
Lopunny,lopunny,Reversal,,Fighting,TM/HM,8
Lopunny,lopunny,Endure,,Normal,TM/HM,8
Lopunny,lopunny,Charm,,Fairy,TM/HM,8
Lopunny,lopunny,Baton Pass,,Normal,TM/HM,8
Lopunny,lopunny,Encore,,Normal,TM/HM,8
Lopunny,lopunny,Iron Tail,,Steel,TM/HM,8
Lopunny,lopunny,Uproar,,Normal,TM/HM,8
Lopunny,lopunny,Focus Punch,,Fighting,TM/HM,8
Lopunny,lopunny,Helping Hand,,Normal,TM/HM,8
Lopunny,lopunny,Secret Power,,Normal,TM/HM,6
Lopunny,lopunny,Hyper Voice,,Normal,TM/HM,8
Lopunny,lopunny,Fake Tears,,Dark,TM/HM,8
Lopunny,lopunny,Cosmic Power,,Psychic,TM/HM,8
Lopunny,lopunny,Bounce,,Flying,TM/HM,8
Lopunny,lopunny,Shock Wave,,Electric,TM/HM,8
Lopunny,lopunny,Water Pulse,,Water,TM/HM,8
Lopunny,lopunny,U Turn,,Bug,TM/HM,8
Lopunny,lopunny,Close Combat,,Fighting,TM/HM,8
Lopunny,lopunny,Payback,,Dark,TM/HM,8
Lopunny,lopunny,Assurance,,Dark,TM/HM,8
Lopunny,lopunny,Aura Sphere,,Fighting,TM/HM,8
Lopunny,lopunny,Drain Punch,,Fighting,TM/HM,8
Lopunny,lopunny,Acrobatics,,Flying,TM/HM,8
Lopunny,lopunny,Work Up,,Normal,TM/HM,8
Lopunny,lopunny,Play Rough,,Fairy,TM/HM,8
Lopunny,lopunny,Laser Focus,,Normal,Tutor,7
Lopunny,lopunny,Brutal Swing,,Dark,TM/HM,8
Lopunny,lopunny,Triple Axel,,Ice,Tutor,8
Mismagius,mismagius,Psybeam,1,Psychic,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Confusion,1,Psychic,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Confusion,6,Psychic,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Hypnosis,11,Psychic,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Confuse Ray,1,Ghost,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Perish Song,1,Normal,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Mean Look,1,Normal,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Pain Split,1,Normal,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Shadow Ball,1,Ghost,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Shadow Ball,43,Ghost,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Grudge,1,Ghost,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Extrasensory,25,Psychic,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Payback,1,Dark,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Lucky Chant,1,Normal,MissingInGen9FromEarlierGen,7
Mismagius,mismagius,Power Gem,1,Rock,EarlyAndLaterPair,8
Mismagius,mismagius,Power Gem,34,Rock,EarlyAndLaterPair,8
Mismagius,mismagius,Shadow Sneak,1,Ghost,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Hex,1,Ghost,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Hex,18,Ghost,MissingInGen9FromEarlierGen,8
Mismagius,mismagius,Psybeam,,Psychic,TM/HM,9
Mismagius,mismagius,Night Shade,,Ghost,TM/HM,9
Mismagius,mismagius,Confuse Ray,,Ghost,TM/HM,9
Mismagius,mismagius,Swift,,Normal,TM/HM,9
Mismagius,mismagius,Curse,,Ghost,TM/HM,9
Mismagius,mismagius,Spite,,Ghost,TM/HM,9
Mismagius,mismagius,Scary Face,,Normal,TM/HM,9
Mismagius,mismagius,Icy Wind,,Ice,TM/HM,9
Mismagius,mismagius,Endure,,Normal,TM/HM,9
Mismagius,mismagius,Charm,,Fairy,TM/HM,9
Mismagius,mismagius,Pain Split,,Normal,TM/HM,9
Mismagius,mismagius,Future Sight,,Psychic,TM/HM,9
Mismagius,mismagius,Helping Hand,,Normal,TM/HM,9
Mismagius,mismagius,Trick,,Psychic,TM/HM,9
Mismagius,mismagius,Skill Swap,,Psychic,TM/HM,9
Mismagius,mismagius,Imprison,,Psychic,TM/HM,9
Mismagius,mismagius,Secret Power,,Normal,TM/HM,6
Mismagius,mismagius,Hyper Voice,,Normal,TM/HM,9
Mismagius,mismagius,Fake Tears,,Dark,TM/HM,9
Mismagius,mismagius,Magical Leaf,,Grass,TM/HM,9
Mismagius,mismagius,Shock Wave,,Electric,TM/HM,8
