Species,PokeAPIName,Move,Level,Type,Reason,SourceGen
Hakamo-O,hakamo-o,Metal Claw,,Steel,TM/HM,9
Hakamo-O,hakamo-o,Sunny Day,,Fire,TM/HM,9
Hakamo-O,hakamo-o,Uproar,,Normal,TM/HM,8
Hakamo-O,hakamo-o,Focus Punch,,Fighting,TM/HM,9
Hakamo-O,hakamo-o,Focus Punch,,Fighting,Egg,9
Hakamo-O,hakamo-o,Iron Defense,,Steel,TM/HM,9
Hakamo-O,hakamo-o,Dragon Dance,,Dragon,TM/HM,9
Hakamo-O,hakamo-o,Close Combat,,Fighting,TM/HM,9
Hakamo-O,hakamo-o,Fling,,Dark,TM/HM,9
Hakamo-O,hakamo-o,Dragon Pulse,,Dragon,TM/HM,9
Hakamo-O,hakamo-o,Drain Punch,,Fighting,TM/HM,9
Hakamo-O,hakamo-o,Vacuum Wave,,Fighting,TM/HM,9
Hakamo-O,hakamo-o,Draco Meteor,,Dragon,TM/HM,9
Hakamo-O,hakamo-o,Iron Head,,Steel,TM/HM,9
Hakamo-O,hakamo-o,Work Up,,Normal,TM/HM,8
Hakamo-O,hakamo-o,Throat Chop,,Dark,TM/HM,9
Hakamo-O,hakamo-o,Brutal Swing,,Dark,TM/HM,8
Hakamo-O,hakamo-o,Breaking Swipe,,Dragon,TM/HM,9
Hakamo-O,hakamo-o,Scale Shot,,Dragon,TM/HM,9
Hakamo-O,hakamo-o,Scale Shot,,Dragon,Tutor,8
Hakamo-O,hakamo-o,Coaching,,Fighting,TM/HM,9
Hakamo-O,hakamo-o,Coaching,,Fighting,Tutor,8
Hakamo-O,hakamo-o,Tera Blast,,Normal,TM/HM,9
Hakamo-O,hakamo-o,Dragon Cheer,,Dragon,TM/HM,9
Hakamo-O,hakamo-o,Upper Hand,,Fighting,TM/HM,9
Kommo-O,kommo-o,Leer,1,Normal,EarlyAndLaterPair,7
Kommo-O,kommo-o,Bide,1,Normal,MissingInGen9FromEarlierGen,7
Kommo-O,kommo-o,Protect,1,Normal,EarlyAndLaterPair,7
Kommo-O,kommo-o,Belly Drum,1,Normal,MissingInGen9FromEarlierGen,8
Kommo-O,kommo-o,Sky Uppercut,1,Fighting,MissingInGen9FromEarlierGen,7
Kommo-O,kommo-o,Autotomize,1,Steel,MissingInGen9FromEarlierGen,8
Kommo-O,kommo-o,Dragon Tail,1,Dragon,EarlyAndLaterPair,7
Kommo-O,kommo-o,Mega Punch,,Normal,TM/HM,8
Kommo-O,kommo-o,Fire Punch,,Fire,TM/HM,9
Kommo-O,kommo-o,Ice Punch,,Ice,TM/HM,9
Kommo-O,kommo-o,Thunder Punch,,Electric,TM/HM,9
Kommo-O,kommo-o,Mega Kick,,Normal,TM/HM,8
Kommo-O,kommo-o,Body Slam,,Normal,TM/HM,9
Kommo-O,kommo-o,Take Down,,Normal,TM/HM,9
Kommo-O,kommo-o,Double Edge,,Normal,TM/HM,9
Kommo-O,kommo-o,Low Kick,,Fighting,TM/HM,9
Kommo-O,kommo-o,Counter,,Fighting,Egg,9
Kommo-O,kommo-o,Screech,,Normal,TM/HM,8
Kommo-O,kommo-o,Snore,,Normal,TM/HM,8
Kommo-O,kommo-o,Reversal,,Fighting,TM/HM,9
Kommo-O,kommo-o,Scary Face,,Normal,TM/HM,9
Kommo-O,kommo-o,Belly Drum,,Normal,Egg,9
Kommo-O,kommo-o,Outrage,,Dragon,TM/HM,9
Kommo-O,kommo-o,Endure,,Normal,TM/HM,9
Kommo-O,kommo-o,Dragon Breath,,Dragon,Egg,9
Kommo-O,kommo-o,Iron Tail,,Steel,TM/HM,8
Kommo-O,kommo-o,Metal Claw,,Steel,TM/HM,9
Kommo-O,kommo-o,Rain Dance,,Water,TM/HM,9
Kommo-O,kommo-o,Sunny Day,,Fire,TM/HM,9
Kommo-O,kommo-o,Uproar,,Normal,TM/HM,8
Kommo-O,kommo-o,Focus Punch,,Fighting,TM/HM,9
Kommo-O,kommo-o,Focus Punch,,Fighting,Egg,9
Kommo-O,kommo-o,Helping Hand,,Normal,TM/HM,9
Kommo-O,kommo-o,Superpower,,Fighting,TM/HM,8
Kommo-O,kommo-o,Revenge,,Fighting,TM/HM,8
Kommo-O,kommo-o,Endeavor,,Normal,TM/HM,9
Kommo-O,kommo-o,Hyper Voice,,Normal,TM/HM,9
Kommo-O,kommo-o,Metal Sound,,Steel,TM/HM,9
Kommo-O,kommo-o,Iron Defense,,Steel,TM/HM,9
Kommo-O,kommo-o,Dragon Dance,,Dragon,TM/HM,9
Kommo-O,kommo-o,Close Combat,,Fighting,TM/HM,9
Kommo-O,kommo-o,Fling,,Dark,TM/HM,9
Kommo-O,kommo-o,Aura Sphere,,Fighting,TM/HM,9
Kommo-O,kommo-o,Dragon Pulse,,Dragon,TM/HM,9
Kommo-O,kommo-o,Drain Punch,,Fighting,TM/HM,9
Kommo-O,kommo-o,Vacuum Wave,,Fighting,TM/HM,9
Kommo-O,kommo-o,Draco Meteor,,Dragon,TM/HM,9
Kommo-O,kommo-o,Iron Head,,Steel,TM/HM,9
Kommo-O,kommo-o,Stealth Rock,,Rock,TM/HM,9
Kommo-O,kommo-o,Work Up,,Normal,TM/HM,8
Kommo-O,kommo-o,Throat Chop,,Dark,TM/HM,9
Kommo-O,kommo-o,Brutal Swing,,Dark,TM/HM,8
Kommo-O,kommo-o,Stomping Tantrum,,Ground,TM/HM,9
Kommo-O,kommo-o,Body Press,,Fighting,TM/HM,9
Kommo-O,kommo-o,Breaking Swipe,,Dragon,TM/HM,9
Kommo-O,kommo-o,Scale Shot,,Dragon,TM/HM,9
Kommo-O,kommo-o,Scale Shot,,Dragon,Tutor,8
Kommo-O,kommo-o,Coaching,,Fighting,TM/HM,9
Kommo-O,kommo-o,Coaching,,Fighting,Tutor,8
Kommo-O,kommo-o,Tera Blast,,Normal,TM/HM,9
Kommo-O,kommo-o,Dragon Cheer,,Dragon,TM/HM,9
Kommo-O,kommo-o,Upper Hand,,Fighting,TM/HM,9
Rattata Alola,rattata-alola,Tail Whip,3,Normal,MissingInGen9FromEarlierGen,7
Rattata Alola,rattata-alola,Bite,12,Dark,MissingInGen9FromEarlierGen,7
Rattata Alola,rattata-alola,Quick Attack,6,Normal,MissingInGen9FromEarlierGen,7
Rattata Alola,rattata-alola,Focus Energy,9,Normal,MissingInGen9FromEarlierGen,7
Rattata Alola,rattata-alola,Hyper Fang,21,Normal,MissingInGen9FromEarlierGen,7
Rattata Alola,rattata-alola,Headbutt,,Normal,TM/HM,7
Rattata Alola,rattata-alola,Dig,,Ground,TM/HM,7
Rattata Alola,rattata-alola,Iron Tail,,Steel,TM/HM,7
Raticate Alola,raticate-alola,Swords Dance,1,Normal,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Tackle,1,Normal,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Double-Edge,42,Normal,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Tail Whip,1,Normal,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Tail Whip,3,Normal,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Bite,12,Dark,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Counter,1,Fighting,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Quick Attack,1,Normal,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Quick Attack,6,Normal,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Focus Energy,1,Normal,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Focus Energy,9,Normal,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Fury Swipes,1,Normal,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Hyper Fang,26,Normal,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Scary Face,1,Normal,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Sucker Punch,34,Dark,MissingInGen9FromEarlierGen,7
Raticate Alola,raticate-alola,Headbutt,,Normal,TM/HM,7
Raticate Alola,raticate-alola,Dig,,Ground,TM/HM,7
Raticate Alola,raticate-alola,Iron Tail,,Steel,TM/HM,7
Raichu Alola,raichu-alola,Slam,1,Normal,MissingInGen9FromEarlierGen,8
Raichu Alola,raichu-alola,Thunderbolt,1,Electric,EarlyAndLaterPair,9
Raichu Alola,raichu-alola,Thunderbolt,5,Electric,EarlyAndLaterPair,9
Raichu Alola,raichu-alola,Encore,1,Normal,MissingInGen9FromEarlierGen,7
Raichu Alola,raichu-alola,Fake Out,1,Normal,MissingInGen9FromEarlierGen,7
Raichu Alola,raichu-alola,Speed Swap,1,Psychic,MissingInGen9FromEarlierGen,7
Raichu Alola,raichu-alola,Mega Punch,,Normal,TM/HM,8
Raichu Alola,raichu-alola,Pay Day,,Normal,TM/HM,8
Raichu Alola,raichu-alola,Thunder Punch,,Electric,TM/HM,9
Raichu Alola,raichu-alola,Mega Kick,,Normal,TM/HM,8
Raichu Alola,raichu-alola,Headbutt,,Normal,TM/HM,7
Raichu Alola,raichu-alola,Body Slam,,Normal,TM/HM,9
Raichu Alola,raichu-alola,Take Down,,Normal,TM/HM,9
Raichu Alola,raichu-alola,Surf,,Water,TM/HM,9
Raichu Alola,raichu-alola,Seismic Toss,,Fighting,TM/HM,7
Raichu Alola,raichu-alola,Dig,,Ground,TM/HM,9
Raichu Alola,raichu-alola,Agility,,Psychic,TM/HM,9
Raichu Alola,raichu-alola,Teleport,,Psychic,TM/HM,7
Raichu Alola,raichu-alola,Swift,,Normal,TM/HM,9
Raichu Alola,raichu-alola,Snore,,Normal,TM/HM,8
Raichu Alola,raichu-alola,Reversal,,Fighting,TM/HM,9
Raichu Alola,raichu-alola,Endure,,Normal,TM/HM,9
Raichu Alola,raichu-alola,Charm,,Fairy,TM/HM,9
Raichu Alola,raichu-alola,Encore,,Normal,TM/HM,9
Raichu Alola,raichu-alola,Iron Tail,,Steel,TM/HM,8
Raichu Alola,raichu-alola,Future Sight,,Psychic,TM/HM,8
Raichu Alola,raichu-alola,Uproar,,Normal,TM/HM,8
Raichu Alola,raichu-alola,Focus Punch,,Fighting,TM/HM,9
Raichu Alola,raichu-alola,Charge,,Electric,TM/HM,9
Raichu Alola,raichu-alola,Helping Hand,,Normal,TM/HM,9
Raichu Alola,raichu-alola,Knock Off,,Dark,TM/HM,9
Raichu Alola,raichu-alola,Endeavor,,Normal,TM/HM,9
Raichu Alola,raichu-alola,Skill Swap,,Psychic,TM/HM,9
Raichu Alola,raichu-alola,Nasty Plot,,Dark,TM/HM,9
Raichu Alola,raichu-alola,Magic Room,,Psychic,TM/HM,8
Raichu Alola,raichu-alola,Electro Ball,,Electric,TM/HM,9
Raichu Alola,raichu-alola,Stored Power,,Psychic,TM/HM,9
Raichu Alola,raichu-alola,Ally Switch,,Psychic,TM/HM,8
Raichu Alola,raichu-alola,Electroweb,,Electric,TM/HM,9
Raichu Alola,raichu-alola,Draining Kiss,,Fairy,TM/HM,9
Raichu Alola,raichu-alola,Play Rough,,Fairy,TM/HM,9
Raichu Alola,raichu-alola,Eerie Impulse,,Electric,TM/HM,9
Raichu Alola,raichu-alola,Electric Terrain,,Electric,TM/HM,9
Raichu Alola,raichu-alola,Psychic Terrain,,Psychic,TM/HM,9
Raichu Alola,raichu-alola,Speed Swap,,Psychic,TM/HM,8
Raichu Alola,raichu-alola,Expanding Force,,Psychic,TM/HM,9
Raichu Alola,raichu-alola,Expanding Force,,Psychic,Tutor,8
Raichu Alola,raichu-alola,Rising Voltage,,Electric,Tutor,8
Raichu Alola,raichu-alola,Tera Blast,,Normal,TM/HM,9
Raichu Alola,raichu-alola,Trailblaze,,Grass,TM/HM,9
Raichu Alola,raichu-alola,Alluring Voice,,Fairy,TM/HM,9
Raichu Alola,raichu-alola,Psychic Noise,,Psychic,TM/HM,9
Raichu Alola,raichu-alola,Upper Hand,,Fighting,TM/HM,9
Sandshrew Alola,sandshrew-alola,Ice Punch,24,Ice,MissingInGen9FromEarlierGen,7
Sandshrew Alola,sandshrew-alola,Bide,4,Normal,MissingInGen9FromEarlierGen,7
Sandshrew Alola,sandshrew-alola,Mirror Coat,16,Psychic,MissingInGen9FromEarlierGen,7
Sandshrew Alola,sandshrew-alola,Ice Shard,8,Ice,MissingInGen9FromEarlierGen,7
Sandshrew Alola,sandshrew-alola,Ice Punch,,Ice,TM/HM,9
Sandshrew Alola,sandshrew-alola,Headbutt,,Normal,TM/HM,7
Sandshrew Alola,sandshrew-alola,Body Slam,,Normal,TM/HM,9
Sandshrew Alola,sandshrew-alola,Take Down,,Normal,TM/HM,9
Sandshrew Alola,sandshrew-alola,Double Edge,,Normal,TM/HM,9
Sandshrew Alola,sandshrew-alola,Ice Beam,,Ice,TM/HM,9
Sandshrew Alola,sandshrew-alola,Low Kick,,Fighting,TM/HM,9
Sandshrew Alola,sandshrew-alola,Seismic Toss,,Fighting,TM/HM,7
Sandshrew Alola,sandshrew-alola,Dig,,Ground,TM/HM,9
Sandshrew Alola,sandshrew-alola,Swift,,Normal,TM/HM,9
Sandshrew Alola,sandshrew-alola,Amnesia,,Psychic,TM/HM,9
Sandshrew Alola,sandshrew-alola,Leech Life,,Bug,TM/HM,9
Sandshrew Alola,sandshrew-alola,Super Fang,,Normal,TM/HM,9
Sandshrew Alola,sandshrew-alola,Snore,,Normal,TM/HM,8
Sandshrew Alola,sandshrew-alola,Curse,,Ghost,TM/HM,9
Sandshrew Alola,sandshrew-alola,Icy Wind,,Ice,TM/HM,9
Sandshrew Alola,sandshrew-alola,Endure,,Normal,TM/HM,9
Sandshrew Alola,sandshrew-alola,Iron Tail,,Steel,TM/HM,8
Sandshrew Alola,sandshrew-alola,Metal Claw,,Steel,TM/HM,9
Sandshrew Alola,sandshrew-alola,Mirror Coat,,Psychic,Egg,9
Sandshrew Alola,sandshrew-alola,Focus Punch,,Fighting,TM/HM,9
Sandshrew Alola,sandshrew-alola,Knock Off,,Dark,TM/HM,9
Sandshrew Alola,sandshrew-alola,Endeavor,,Normal,TM/HM,9
Sandshrew Alola,sandshrew-alola,Rock Tomb,,Rock,TM/HM,9
Sandshrew Alola,sandshrew-alola,Icicle Spear,,Ice,TM/HM,9
Sandshrew Alola,sandshrew-alola,Iron Defense,,Steel,TM/HM,9
Sandshrew Alola,sandshrew-alola,Avalanche,,Ice,TM/HM,9
Sandshrew Alola,sandshrew-alola,Ice Shard,,Ice,Egg,9
Sandshrew Alola,sandshrew-alola,Flash Cannon,,Steel,TM/HM,9
Sandshrew Alola,sandshrew-alola,Iron Head,,Steel,TM/HM,9
Sandshrew Alola,sandshrew-alola,Stealth Rock,,Rock,TM/HM,9
Sandshrew Alola,sandshrew-alola,Hone Claws,,Dark,Egg,9
Sandshrew Alola,sandshrew-alola,Work Up,,Normal,TM/HM,8
Sandshrew Alola,sandshrew-alola,Throat Chop,,Dark,TM/HM,9
Sandshrew Alola,sandshrew-alola,Aurora Veil,,Ice,TM/HM,7
Sandshrew Alola,sandshrew-alola,Steel Beam,,Steel,TM/HM,9
Sandshrew Alola,sandshrew-alola,Steel Beam,,Steel,Tutor,8
Sandshrew Alola,sandshrew-alola,Steel Roller,,Steel,Tutor,8
Sandshrew Alola,sandshrew-alola,Triple Axel,,Ice,TM/HM,9
Sandshrew Alola,sandshrew-alola,Triple Axel,,Ice,Tutor,8
Sandshrew Alola,sandshrew-alola,Tera Blast,,Normal,TM/HM,9
Sandshrew Alola,sandshrew-alola,Ice Spinner,,Ice,TM/HM,9
Sandshrew Alola,sandshrew-alola,Snowscape,,Ice,TM/HM,9
Sandslash Alola,sandslash-alola,Scratch,1,Normal,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Mist,1,Ice,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Blizzard,1,Ice,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Counter,1,Fighting,MissingInGen9FromEarlierGen,7
Sandslash Alola,sandslash-alola,Defense Curl,1,Normal,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Bide,1,Normal,MissingInGen9FromEarlierGen,7
Sandslash Alola,sandslash-alola,Swift,1,Normal,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Fury Swipes,1,Normal,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Powder Snow,1,Ice,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Rollout,1,Rock,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Fury Cutter,1,Bug,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Rapid Spin,1,Normal,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Hail,1,Ice,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Ice Ball,1,Ice,MissingInGen9FromEarlierGen,7
Sandslash Alola,sandslash-alola,Iron Defense,1,Steel,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Gyro Ball,1,Steel,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Metal Burst,1,Steel,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Ice Shard,1,Ice,MissingInGen9FromEarlierGen,7
Sandslash Alola,sandslash-alola,Iron Head,1,Steel,MissingInGen9FromEarlierGen,8
Sandslash Alola,sandslash-alola,Ice Punch,,Ice,TM/HM,9
Sandslash Alola,sandslash-alola,Headbutt,,Normal,TM/HM,7
Sandslash Alola,sandslash-alola,Body Slam,,Normal,TM/HM,9
Sandslash Alola,sandslash-alola,Take Down,,Normal,TM/HM,9
Sandslash Alola,sandslash-alola,Double Edge,,Normal,TM/HM,9
Sandslash Alola,sandslash-alola,Pin Missile,,Bug,TM/HM,8
Sandslash Alola,sandslash-alola,Ice Beam,,Ice,TM/HM,9
Sandslash Alola,sandslash-alola,Low Kick,,Fighting,TM/HM,9
Sandslash Alola,sandslash-alola,Counter,,Fighting,Egg,9
Sandslash Alola,sandslash-alola,Seismic Toss,,Fighting,TM/HM,7
Sandslash Alola,sandslash-alola,Dig,,Ground,TM/HM,9
Sandslash Alola,sandslash-alola,Agility,,Psychic,TM/HM,9
Sandslash Alola,sandslash-alola,Swift,,Normal,TM/HM,9
Sandslash Alola,sandslash-alola,Amnesia,,Psychic,TM/HM,9
Sandslash Alola,sandslash-alola,Leech Life,,Bug,TM/HM,9
Sandslash Alola,sandslash-alola,Super Fang,,Normal,TM/HM,9
Sandslash Alola,sandslash-alola,Snore,,Normal,TM/HM,8
Sandslash Alola,sandslash-alola,Curse,,Ghost,TM/HM,9
Sandslash Alola,sandslash-alola,Curse,,Ghost,Egg,9
Sandslash Alola,sandslash-alola,Flail,,Normal,Egg,9
Sandslash Alola,sandslash-alola,Spikes,,Ground,TM/HM,9
Sandslash Alola,sandslash-alola,Icy Wind,,Ice,TM/HM,9
Sandslash Alola,sandslash-alola,Endure,,Normal,TM/HM,9
Sandslash Alola,sandslash-alola,False Swipe,,Normal,TM/HM,9
Sandslash Alola,sandslash-alola,Iron Tail,,Steel,TM/HM,8
Sandslash Alola,sandslash-alola,Metal Claw,,Steel,TM/HM,9
Sandslash Alola,sandslash-alola,Mirror Coat,,Psychic,Egg,9
Sandslash Alola,sandslash-alola,Focus Punch,,Fighting,TM/HM,9
Sandslash Alola,sandslash-alola,Knock Off,,Dark,TM/HM,9
Sandslash Alola,sandslash-alola,Endeavor,,Normal,TM/HM,9
Sandslash Alola,sandslash-alola,Crush Claw,,Normal,Egg,9
Sandslash Alola,sandslash-alola,Rock Tomb,,Rock,TM/HM,9
Sandslash Alola,sandslash-alola,Icicle Spear,,Ice,TM/HM,9
Sandslash Alola,sandslash-alola,Iron Defense,,Steel,TM/HM,9
Sandslash Alola,sandslash-alola,Night Slash,,Dark,Egg,9
Sandslash Alola,sandslash-alola,Avalanche,,Ice,TM/HM,9
Sandslash Alola,sandslash-alola,Ice Shard,,Ice,Egg,9
Sandslash Alola,sandslash-alola,Flash Cannon,,Steel,TM/HM,9
Sandslash Alola,sandslash-alola,Iron Head,,Steel,TM/HM,9
Sandslash Alola,sandslash-alola,Stealth Rock,,Rock,TM/HM,9
Sandslash Alola,sandslash-alola,Hone Claws,,Dark,Egg,9
Sandslash Alola,sandslash-alola,Work Up,,Normal,TM/HM,8
Sandslash Alola,sandslash-alola,Drill Run,,Ground,TM/HM,9
Sandslash Alola,sandslash-alola,Throat Chop,,Dark,TM/HM,9
Sandslash Alola,sandslash-alola,Aurora Veil,,Ice,TM/HM,7
Sandslash Alola,sandslash-alola,Steel Beam,,Steel,TM/HM,9
Sandslash Alola,sandslash-alola,Steel Beam,,Steel,Tutor,8
Sandslash Alola,sandslash-alola,Steel Roller,,Steel,Tutor,8
Sandslash Alola,sandslash-alola,Triple Axel,,Ice,TM/HM,9
Sandslash Alola,sandslash-alola,Triple Axel,,Ice,Tutor,8
Sandslash Alola,sandslash-alola,Tera Blast,,Normal,TM/HM,9
Sandslash Alola,sandslash-alola,Ice Spinner,,Ice,TM/HM,9
Sandslash Alola,sandslash-alola,Snowscape,,Ice,TM/HM,9
Vulpix Alola,vulpix-alola,Tackle,1,Normal,MissingInGen9FromEarlierGen,7
Vulpix Alola,vulpix-alola,Tail Whip,1,Normal,EarlyAndLaterPair,7
Vulpix Alola,vulpix-alola,Roar,28,Normal,MissingInGen9FromEarlierGen,7
Vulpix Alola,vulpix-alola,Grudge,52,Ghost,MissingInGen9FromEarlierGen,8
Vulpix Alola,vulpix-alola,Sheer Cold,48,Ice,MissingInGen9FromEarlierGen,8
Vulpix Alola,vulpix-alola,Dazzling Gleam,21,Fairy,MissingInGen9FromEarlierGen,7
Vulpix Alola,vulpix-alola,Headbutt,,Normal,TM/HM,7
Vulpix Alola,vulpix-alola,Body Slam,,Normal,TM/HM,9
Vulpix Alola,vulpix-alola,Take Down,,Normal,TM/HM,9
Vulpix Alola,vulpix-alola,Double Edge,,Normal,TM/HM,9
Vulpix Alola,vulpix-alola,Roar,,Normal,Egg,9
Vulpix Alola,vulpix-alola,Ice Beam,,Ice,Tutor,8
Vulpix Alola,vulpix-alola,Dig,,Ground,TM/HM,9
Vulpix Alola,vulpix-alola,Agility,,Psychic,TM/HM,9
Vulpix Alola,vulpix-alola,Confuse Ray,,Ghost,TM/HM,9
Vulpix Alola,vulpix-alola,Reflect,,Psychic,TM/HM,7
Vulpix Alola,vulpix-alola,Swift,,Normal,TM/HM,9
Vulpix Alola,vulpix-alola,Swift,,Normal,Tutor,8
Vulpix Alola,vulpix-alola,Rest,,Psychic,Tutor,8
Vulpix Alola,vulpix-alola,Snore,,Normal,TM/HM,8
Vulpix Alola,vulpix-alola,Spite,,Ghost,TM/HM,9
Vulpix Alola,vulpix-alola,Icy Wind,,Ice,TM/HM,9
Vulpix Alola,vulpix-alola,Endure,,Normal,TM/HM,9
Vulpix Alola,vulpix-alola,Charm,,Fairy,TM/HM,9
Vulpix Alola,vulpix-alola,Pain Split,,Normal,TM/HM,9
Vulpix Alola,vulpix-alola,Baton Pass,,Normal,TM/HM,9
Vulpix Alola,vulpix-alola,Encore,,Normal,TM/HM,9
Vulpix Alola,vulpix-alola,Iron Tail,,Steel,TM/HM,8
Vulpix Alola,vulpix-alola,Helping Hand,,Normal,TM/HM,9
Vulpix Alola,vulpix-alola,Imprison,,Psychic,TM/HM,9
Vulpix Alola,vulpix-alola,Weather Ball,,Normal,TM/HM,9
Vulpix Alola,vulpix-alola,Fake Tears,,Dark,TM/HM,9
Vulpix Alola,vulpix-alola,Icicle Spear,,Ice,TM/HM,9
Vulpix Alola,vulpix-alola,Power Swap,,Psychic,TM/HM,8
Vulpix Alola,vulpix-alola,Dark Pulse,,Dark,Tutor,8
Vulpix Alola,vulpix-alola,Energy Ball,,Grass,Tutor,8
Vulpix Alola,vulpix-alola,Nasty Plot,,Dark,TM/HM,9
Vulpix Alola,vulpix-alola,Ice Fang,,Ice,Tutor,8
Vulpix Alola,vulpix-alola,Zen Headbutt,,Psychic,TM/HM,9
Vulpix Alola,vulpix-alola,Foul Play,,Dark,TM/HM,9
Vulpix Alola,vulpix-alola,Stored Power,,Psychic,TM/HM,9
Vulpix Alola,vulpix-alola,Hex,,Ghost,TM/HM,9
Vulpix Alola,vulpix-alola,Tail Slap,,Normal,TM/HM,8
Vulpix Alola,vulpix-alola,Disarming Voice,,Fairy,TM/HM,9
Vulpix Alola,vulpix-alola,Draining Kiss,,Fairy,TM/HM,9
Vulpix Alola,vulpix-alola,Misty Terrain,,Fairy,TM/HM,9
Vulpix Alola,vulpix-alola,Play Rough,,Fairy,TM/HM,9
Vulpix Alola,vulpix-alola,Dazzling Gleam,,Fairy,TM/HM,9
Vulpix Alola,vulpix-alola,Dazzling Gleam,,Fairy,Tutor,8
Vulpix Alola,vulpix-alola,Baby-Doll Eyes,,Fairy,Tutor,8
Vulpix Alola,vulpix-alola,Baby-Doll Eyes,,Fairy,Egg,9
Vulpix Alola,vulpix-alola,Aurora Veil,,Ice,TM/HM,7
Vulpix Alola,vulpix-alola,Tera Blast,,Normal,TM/HM,9
Vulpix Alola,vulpix-alola,Snowscape,,Ice,TM/HM,9
Vulpix Alola,vulpix-alola,Chilling Water,,Water,TM/HM,9
Ninetales Alola,ninetales-alola,Tackle,1,Normal,MissingInGen9FromEarlierGen,7
Ninetales Alola,ninetales-alola,Disable,1,Normal,MissingInGen9FromEarlierGen,8
Ninetales Alola,ninetales-alola,Mist,1,Ice,MissingInGen9FromEarlierGen,8
Ninetales Alola,ninetales-alola,Ice Beam,1,Ice,MissingInGen9FromEarlierGen,8
Ninetales Alola,ninetales-alola,Aurora Beam,1,Ice,MissingInGen9FromEarlierGen,8
Ninetales Alola,ninetales-alola,Hypnosis,1,Psychic,MissingInGen9FromEarlierGen,7
Ninetales Alola,ninetales-alola,Confuse Ray,1,Ghost,MissingInGen9FromEarlierGen,8
Ninetales Alola,ninetales-alola,Spite,1,Ghost,MissingInGen9FromEarlierGen,8
Ninetales Alola,ninetales-alola,Powder Snow,1,Ice,MissingInGen9FromEarlierGen,8
Ninetales Alola,ninetales-alola,Safeguard,1,Normal,MissingInGen9FromEarlierGen,7
Ninetales Alola,ninetales-alola,Grudge,1,Ghost,MissingInGen9FromEarlierGen,8
Ninetales Alola,ninetales-alola,Extrasensory,1,Psychic,MissingInGen9FromEarlierGen,8
Ninetales Alola,ninetales-alola,Sheer Cold,1,Ice,MissingInGen9FromEarlierGen,8
Ninetales Alola,ninetales-alola,Nasty Plot,1,Dark,MissingInGen9FromEarlierGen,8
Ninetales Alola,ninetales-alola,Ice Shard,1,Ice,MissingInGen9FromEarlierGen,8
Ninetales Alola,ninetales-alola,Aurora Veil,1,Ice,MissingInGen9FromEarlierGen,8
Ninetales Alola,ninetales-alola,Headbutt,,Normal,TM/HM,7
Ninetales Alola,ninetales-alola,Body Slam,,Normal,TM/HM,9
Ninetales Alola,ninetales-alola,Take Down,,Normal,TM/HM,9
Ninetales Alola,ninetales-alola,Double Edge,,Normal,TM/HM,9
Ninetales Alola,ninetales-alola,Roar,,Normal,Egg,9
Ninetales Alola,ninetales-alola,Hyper Beam,,Normal,Tutor,8
Ninetales Alola,ninetales-alola,Solar Beam,,Grass,TM/HM,8
Ninetales Alola,ninetales-alola,Dig,,Ground,TM/HM,9
Ninetales Alola,ninetales-alola,Hypnosis,,Psychic,Egg,9
Ninetales Alola,ninetales-alola,Agility,,Psychic,TM/HM,9
Ninetales Alola,ninetales-alola,Confuse Ray,,Ghost,TM/HM,9
Ninetales Alola,ninetales-alola,Reflect,,Psychic,TM/HM,7
Ninetales Alola,ninetales-alola,Swift,,Normal,TM/HM,9
